x1,x2,y
-1.45084543762,0.124526076412,1
-0.124496132879,-0.836069991865,2
0.89841494035,2.00730669586,0
-0.565737775136,0.273717362565,3
-0.303156956501,-0.860875320226,2
0.238511136766,0.30018840656,3
-0.152682263878,0.337736354704,3
-0.677253579571,0.311951725728,3
0.587763436591,2.0227813983,0
-0.734031063056,0.0999224218544,1
-0.618785011639,0.137295257119,1
-0.23225840159,0.341523126443,3
0.680627162491,2.03412057791,0
0.639764914952,1.99782531571,0
0.211144883495,0.342027717614,3
0.20480286153,0.310838309526,3
0.333165217565,0.310494045858,3
-0.548894928811,0.0922899811993,1
-0.103660489004,0.272613904873,3
-0.960310061986,-0.841175418056,2
-1.79231587726,0.111580231977,1
-0.21435680382,0.307966087245,3
-1.44928169402,0.0876383787901,1
1.09967170254,2.00734044095,0
-1.47088830256,0.106111350378,1
-0.599234858195,0.278618238376,3
-0.466820467007,-0.853619109306,2
-0.764939332546,0.0658181602243,1
0.477413921025,1.99396321344,0
-1.70854632298,0.148504804382,1
-0.331891615679,-0.874626089653,2
-0.471123747693,-0.84238414719,2
-0.525606208239,-0.839887935403,2
-0.403998728276,-0.813941601663,2
0.282758958678,2.03119992696,0
0.294609223715,2.02485978107,0
1.19855000582,1.99344963766,0
0.490262786936,2.00945933538,0
-1.11056677992,0.106520055376,1
-0.667406992239,0.117083410655,1
-1.50501797362,0.0575463148971,1
0.809946623103,2.03395806962,0
-1.21731047986,0.109448990295,1
-0.587412803541,0.320585958314,3
-0.719776537362,-0.83822178677,2
-0.0293652154957,-0.838792049325,2
-0.810853419272,0.277807775439,3
0.972579923099,2.04351996872,0
-1.0512611273,-0.870876607575,2
-0.861038963495,-0.876836797197,2
0.413254334861,2.03386279999,0
-1.60620538549,0.0576985232311,1
-0.381335799997,0.28939470513,3
-1.5860973125,0.137683934971,1
-0.163588270839,2.01647461044,0
0.0948074232089,0.0962608305422,1
-0.973682464347,0.298359755819,3
-0.985741728682,0.0847613248269,1
-0.938529017135,-0.841485646413,2
1.09430387659,1.98348993282,0
-0.171598541724,-0.83090994852,2
-0.401640761305,-0.849381346678,2
-0.548607137491,0.306991494733,3
-0.913764764248,-0.800835424717,2
-1.22399062025,0.111726271582,1
0.554559250224,2.00615850193,0
0.37737592528,2.02432200882,0
0.174079583022,2.01379296263,0
0.841524794843,1.98314973158,0
0.0934400962947,-0.838539401838,2
-0.29466561433,0.293443732935,3
-0.484819918357,-0.847791916342,2
-0.21721361684,0.311663809,3
-0.349787455421,0.328412951756,3
-0.48388964453,-0.849539116108,2
0.466951598518,2.02718295565,0
0.278127625406,0.309592743613,3
-1.90288615208,0.132916967251,1
0.58567764948,1.99444850324,0
-0.81219942703,0.313478317729,3
-0.51941533947,-0.816132772124,2
-0.389397761028,-0.846576527989,2
-0.941829516196,0.0947927563025,1
0.0418083963239,2.03645453636,0
0.815309026295,1.97022305903,0
-1.27753681986,0.133444230287,1
0.533558700456,2.03470660402,0
-0.590851947752,-0.877531482775,2
0.833266175605,2.00450159171,0
-0.331881656321,0.266169668409,3
-0.856098169263,-0.855854661132,2
0.173341692345,2.05289311936,0
0.126576491768,0.306011445085,3
0.711890970692,2.01117198903,0
-0.263930888538,0.305742164554,3
-0.980183598955,0.29678024763,3
0.457966844707,2.01043288695,0
-1.22028807324,0.121883682267,1
-0.862717907863,0.318484790877,3
-0.954025792442,0.125812147624,1
-0.933784803961,0.276165979236,3
-0.739210700999,-0.831717548803,2
0.8320909923,1.99301055153,0
-0.482828409094,0.32264406955,3
-1.78217900778,0.116319384443,1
-0.238174538797,0.296677190496,3
-1.10212423863,0.068469885459,1
-0.868209847175,0.32348921306,3
0.0564704456868,0.279991570766,3
0.18323592061,2.01231601242,0
-0.246301117511,0.32280674508,3
-0.294758024783,0.264074985721,3
-1.05784370562,0.099022705904,1
0.16377480596,2.00053540701,0
-0.935298784263,-0.846443920052,2
-0.622010874687,0.282999330516,3
0.140575905415,2.0280763873,0
-0.370988381939,0.298865470277,3
-1.24958571376,0.29123090416,3
-1.69936412802,0.108150919916,1
-0.260745815864,0.327618742775,3
0.984599608981,1.95619969239,0
-0.0356635968934,0.266184052561,3
-0.593419678766,0.327685946987,3
-1.48412851727,-0.857907440417,2
0.511866127525,-0.868868913028,2
1.3093420568,2.02532155451,0
-0.238574511692,-0.841129985099,2
0.477610248799,1.9914368944,0
0.537309823142,2.04510976832,0
1.08925458166,2.01775563348,0
-1.12497095318,0.132786221048,1
0.312844782858,2.03381074053,0
-1.01493098812,0.161984267179,1
-1.48834599077,-0.830251345845,2
-0.851841478241,0.300457698445,3
-1.0409950391,0.0654209929509,1
-2.51117995472,0.12079013875,1
-0.462065358062,-0.850573870591,2
-0.458902198321,0.265377268666,3
0.0703646101614,-0.853054102573,2
-1.33779691282,0.134896833649,1
-0.285750820885,0.115466082908,1
-0.473072330904,0.275143289953,3
-2.13945671991,0.101499343921,1
1.35040404642,2.0070917609,0
0.455264152423,0.305628210826,3
-1.14506014424,0.143915429294,1
-1.10158512929,0.126369477837,1
-0.772288069212,-0.85470746416,2
-1.27765582212,0.0909880896058,1
0.504054175844,1.9531723788,0
-0.231386207035,-0.82237066975,2
1.09006989919,2.0154020454,0
-1.08459646706,0.0942790490209,1
-0.281798681008,0.282581270333,3
-1.13518350664,0.105501893483,1
-1.33543899776,0.0755888568456,1
-0.184615653955,-0.912425364382,2
-0.0600566934506,-0.843398747359,2
-0.834754189601,-0.836507053777,2
-0.588146615981,0.285871837784,3
1.52427415319,1.97675382751,0
-1.32757192497,-0.848149094019,2
-0.997663720188,0.112330201141,1
-1.35374547023,0.143280714612,1
1.40943754403,2.0337020833,0
0.314960755023,-0.856391937773,2
0.165589966693,0.339360458328,3
-0.526443360565,0.322346038281,3
-1.28709345429,0.142799907996,1
-1.08087215823,0.112120557695,1
-0.965829097982,-0.830722725358,2
-0.36410454471,-0.839448019516,2
-1.19121707224,0.108677709551,1
-1.39141562109,0.0793462574692,1
-0.763756436881,0.3240663156,3
-0.877400807202,0.298460568719,3
-0.120378086791,-0.839463251501,2
-0.460583655816,-0.890089579492,2
-0.829370488014,0.0710305653891,1
-0.064827535237,-0.851023841545,2
0.0259777727067,0.303740212948,3
-1.71133266329,0.128938333524,1
-0.423837855794,-0.846978078865,2
0.979642425899,1.99908904076,0
-0.739465197345,-0.838500331694,2
-0.873114520016,0.276672204824,3
0.316778895908,-0.842865291971,2
0.223253446027,2.00604385578,0
0.819347929446,1.98176184464,0
-0.422234932078,-0.85207300001,2
-0.985361852913,0.325187736645,3
-0.383854285048,-0.842603535863,2
-0.262565470564,0.293983685407,3
1.8698188841,2.02719610529,0
-1.01254830944,0.126809201692,1
-1.65053922372,0.100274877351,1
0.40096137117,2.05286584771,0
-0.798188621251,0.281992335377,3
-0.458767978468,0.298695857423,3
-0.323734266071,-0.844617262255,2
-1.08778164403,-0.85072185415,2
-1.57173349707,0.151939790289,1
-0.429561845077,0.290140149819,3
-0.325268558739,0.318406038551,3
-1.15423171408,0.103976997514,1
0.883455338631,2.00428644959,0
-1.0139581789,0.0671642249376,1
0.516734528315,2.04532524078,0
-0.673414956764,0.276296036667,3
0.847268950373,2.01159651003,0
-0.893264930351,-0.798861855856,2
-2.35189872413,0.100207873543,1
-1.14278048931,-0.83062181034,2
-0.989876641206,0.341433274594,3
-0.0720478273544,2.00976647789,0
0.344509973096,2.00384999278,0
-1.89929017186,0.0959833786508,1
0.0476625502023,2.04862080837,0
-0.24016987119,0.301018131077,3
-0.759100307933,-0.823805489397,2
-0.672974123253,-0.851996980882,2
-0.207464606083,0.325874019545,3
0.958622243369,2.00952679615,0
-0.327553486589,-0.821243457368,2
0.66264023873,2.02251306223,0
-0.913179226931,0.323852279318,3
-1.46884502382,0.110300151697,1
-0.846447804271,0.137839184965,1
-0.0510784005396,0.281104880546,3
0.156558840681,2.03913107611,0
0.158014457925,0.30428716457,3
-1.65202005137,0.09812491881,1
0.63628602617,1.99269225092,0
0.41647821915,0.342504379812,3
-0.128701298019,2.03654335694,0
-1.38586106944,0.128230240823,1
-0.48970564631,-0.857261034397,2
0.551089596599,2.0267602599,0
0.554555480503,2.00717869766,0
-0.788099550354,0.134192015069,1
-0.397892494439,0.311538533879,3
0.999090612501,1.99294129033,0
0.99939098143,2.01988121314,0
0.0404215509075,-0.790110997442,2
-0.205670964503,-0.845781712841,2
0.178003109595,2.00806682555,0
-0.518829821995,0.33809236592,3
0.708872351411,2.05616746087,0
-0.539985722499,-0.87127517218,2
-1.08500030164,0.130568707863,1
0.473511057929,2.04158386271,0
0.860880008779,2.01393652585,0
-0.556985448459,0.293249488947,3
-0.448224484934,-0.866179321596,2
-0.385595631425,-0.849774819116,2
0.322435414426,2.03692271912,0
-0.202319419883,-0.788871529138,2
-0.356953162164,-0.81724008446,2
0.596281314947,2.00171592766,0
-1.13736297616,-0.830237767697,2
-0.742048681018,-0.841682155009,2
-0.931728159712,0.291846736781,3
-0.544713095413,-0.845540517499,2
-0.00420944107512,0.310946925417,3
-0.319065209591,-0.81150862744,2
-0.340373149046,-0.840231714081,2
-0.00543856774928,0.305323414795,3
-0.761284053066,-0.877470594206,2
0.489799406622,2.00322669125,0
-0.386715507162,0.265658057391,3
-1.39733807749,0.140486053586,1
-0.426464627548,0.274434953302,3
-0.569812103248,0.275983020196,3
0.696249490175,2.02836762016,0
0.90104761855,2.04917036753,0
-1.13149324554,0.0934222307792,1
-1.32700212636,0.0795689879419,1
-1.20554845377,0.0776625152579,1
0.0863358451453,1.96848277135,0
-1.06074120113,0.0759581919108,1
0.278727977797,2.02379238402,0
-2.17325100862,0.0712993249234,1
-0.217280371957,-0.842035383631,2
-0.224050103206,0.330182358245,3
1.29182424881,2.0198868123,0
-0.854739056669,0.320183853381,3
-1.00457816069,-0.869812575189,2
-0.601013450465,0.330887395325,3
-1.69023075384,0.117961116794,1
0.24905034715,1.99636396217,0
0.00178058109451,1.99829721274,0
0.323479922631,0.294488040524,3
-1.34071900186,0.115191653241,1
0.14750489797,1.99334947728,0
-0.257503841783,-0.825129488285,2
-0.850721347504,-0.820069019538,2
-1.33624844703,0.121286883694,1
-0.0535709561312,2.02720621607,0
-0.742907440814,-0.832059342697,2
0.0669006075211,-0.817665571052,2
-1.29665436425,0.309336080342,3
-1.41105737021,0.0761634355326,1
-1.89755575785,0.123029686277,1
-1.64172250498,0.105749468015,1
-1.13276529088,0.109455597384,1
-1.11816476891,0.105646483896,1
-0.672987195614,0.0976358212003,1
-1.21866213109,0.110560455415,1
-0.992334117015,0.132293098126,1
-0.746214765944,0.291556263404,3
0.774128082976,1.978666361,0
0.581582553141,1.98046419987,0
-0.0572644368326,-0.823172749297,2
0.193093834924,0.285150439829,3
0.465853579214,0.351639075562,3
0.651597377294,1.99400261106,0
-0.930147902831,-0.860506337437,2
-0.0560511111138,-0.839519353231,2
-1.11929039118,0.108330536472,1
-0.408803088617,-0.848615118602,2
0.349916581484,1.98927401872,0
0.448044797884,2.03627863376,0
-0.671269120656,0.299058577817,3
-0.357423089752,0.311960497931,3
0.375192500719,1.99498263584,0
-0.979705182819,0.099021382267,1
-0.849450552405,0.0763586064384,1
-1.04831029813,0.0990565418182,1
-0.33097357263,0.352744241781,3
0.0182787436195,-0.857065676314,2
-0.999796583398,0.285722784357,3
-0.438255369439,-0.851986925691,2
0.48849561241,0.32501044229,3
0.79577186728,2.02194979767,0
-0.841101318712,0.318623084637,3
0.34808190013,1.99945867499,0
-0.772817313861,-0.857509478822,2
-1.05954448279,0.115282350035,1
-0.983209767913,0.10186617701,1
-0.466365094104,-0.837913875399,2
0.674250595161,1.97381997037,0
-0.702583664979,0.293106415474,3
-0.872029906322,0.322845405389,3
-0.941742946148,-0.870578148371,2
-0.575113282611,0.266624693088,3
0.0479520831249,0.312950228858,3
-0.382461252034,0.311085445251,3
-0.699713612178,-0.874054694691,2
-0.747515045159,0.334252519543,3
-0.167178237219,1.97662136038,0
-0.855764470632,0.312827629741,3
-0.698789655082,0.123574435775,1
0.451979230303,-0.854469570574,2
-1.20876242141,0.0971008699814,1
0.240256974753,2.02177565002,0
-0.913938251353,-0.866767006774,2
-0.730329036807,-0.779719276687,2
-0.940785493062,-0.915544120237,2
-0.110576771865,0.304364795929,3
-1.50632880557,0.102872003067,1
-0.944310839505,0.30873383696,3
-1.07888034553,0.348518015784,3
-1.41796818056,0.0868454705489,1
-0.446102077359,0.292444662692,3
-0.600519871182,-0.828790013925,2
-0.475614112914,0.312280047336,3
-0.175934886014,0.330708554268,3
-0.811259767299,0.314717604363,3
-1.23440378124,0.31107855158,3
-1.49329685307,0.111929201092,1
-1.93220124417,0.199794953842,1
-1.25885718815,-0.798391079711,2
-0.134906404016,2.0293770239,0
1.38084616191,2.02128674396,0
-0.201964809489,1.96435168301,0
-1.08871137938,0.111007010645,1
-0.690827228453,-0.855080477353,2
0.470683375062,0.287489422366,3
0.125211302632,2.02836012578,0
-0.707634585277,-0.801621162698,2
-0.651317994945,0.125232382075,1
-0.583425388502,-0.872945202326,2
0.236678234865,-0.852929295031,2
0.303978621984,2.00184690673,0
-0.0741290828039,0.29135108433,3
-0.471164518399,0.35557576407,3
-1.26995975889,0.126503015751,1
0.806414572101,1.99468386922,0
-0.684234927096,-0.817904402381,2
0.730028975078,2.01305292306,0
-0.600207696017,0.0915833487944,1
0.291459598347,1.9884706972,0
-0.0326739437075,-0.847491205202,2
-0.227328808522,-0.856741752811,2
-0.936535714006,-0.856737722296,2
-0.477886449534,-0.85387772099,2
-1.31190197778,-0.813816584529,2
-0.868310736054,0.281496135096,3
-1.39611568867,0.10919034146,1
-1.18116412087,0.131075106495,1
-0.0273395200994,0.288909096796,3
-0.588103467432,-0.834194066437,2
-1.22809559641,-0.879052667521,2
-0.74888304613,-0.823134866265,2
-0.386470817297,-0.844320980562,2
0.282289927936,-0.822538772244,2
0.344123287649,1.99626851601,0
-1.06228668458,0.0782045229186,1
-0.280413523442,0.344903949116,3
1.12049168931,2.04718172795,0
0.178786506549,-0.875301545676,2
-0.509474301158,0.299493530797,3
-0.547843872505,0.301955848222,3
-1.49548794715,0.0857782255653,1
1.05549114809,2.05813703421,0
-1.37558807926,0.13780278849,1
-0.457078650056,-0.846771958926,2
-0.481478147869,0.331150767261,3
-0.672116406219,0.294422833489,3
-0.18802525124,0.285309079004,3
-0.728857204839,0.0961614113514,1
0.843635199996,1.98248043994,0
0.132205323321,2.06409606909,0
-1.04568858941,0.109983222911,1
-0.482641724111,-0.806671098697,2
0.289477831864,-0.826942439372,2
0.539941500311,2.00390986678,0
-1.36570680885,0.11858408612,1
-0.966224775167,0.102529460004,1
-1.36869452764,0.114191339875,1
-0.824156463684,-0.902991567497,2
-1.13254396558,-0.855300479028,2
-0.572538242885,0.297814209453,3
0.637583897441,2.01249327586,0
0.0732366851525,-0.874032020747,2
-0.521690341722,-0.845892015343,2
-0.116327137496,-0.818495524142,2
-0.596483254651,0.305769269812,3
-1.23328828064,0.132825326625,1
-0.867334696709,-0.838046408709,2
-0.539615867697,0.31272429774,3
-0.484068973075,-0.883973818469,2
0.127989145407,2.02097230631,0
-0.0235782756968,0.26165780435,3
0.552406639234,1.98831055586,0
-0.428796618537,-0.839583195273,2
1.20621919797,2.0114012065,0
-1.48000664118,-0.834693771766,2
-0.651399553239,0.268773625455,3
-1.42417044638,0.0832796724289,1
-0.680126121336,0.325205341065,3
-1.30060993601,0.104490049985,1
0.753534896926,2.00046938422,0
-0.860183556941,0.134221241202,1
-0.555718977504,-0.836631670633,2
-0.00587130413528,-0.903454180285,2
0.462552595273,2.03750547374,0
0.330727462827,0.273874312814,3
-0.700940295947,-0.847129381736,2
-0.258745085683,0.33961366822,3
0.962338428226,2.03218921979,0
